system,graph_type,voltage,voltage_label,voltage_class,A,gamma,degree,fitted_ccdf,probability_mass,cumulative_probability_mass,remaining_tail_probability
Denmark,complete,232.0,232 kV,200-299 kV,0.30455952735863795,2.005681380079529,22,1.4224250261823285e-05,5.584578473421756e-06,0.9999913603282116,7.142274593092103e-07
Denmark,complete,232.0,232 kV,200-299 kV,0.30455952735863795,2.005681380079529,23,8.639671788401529e-06,3.3920188550417106e-06,0.9999947523470666,7.142274593092103e-07
Denmark,complete,232.0,232 kV,200-299 kV,0.30455952735863795,2.005681380079529,24,5.247652933359818e-06,2.0602793868359067e-06,0.9999968126264535,7.142274593092103e-07
Denmark,complete,232.0,232 kV,200-299 kV,0.30455952735863795,2.005681380079529,25,3.187373546523911e-06,1.2513937372464193e-06,0.9999980640201908,7.142274593092103e-07
Denmark,complete,232.0,232 kV,200-299 kV,0.30455952735863795,2.005681380079529,26,1.935979809277492e-06,7.600844310851142e-07,0.9999988241046218,7.142274593092103e-07
Denmark,complete,232.0,232 kV,200-299 kV,0.30455952735863795,2.005681380079529,27,1.1758953781923777e-06,4.616679188831674e-07,0.9999992857725407,7.142274593092103e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,1,1.0,0.4460224813347434,0.4460224813347434,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,2,0.5539775186652566,0.204024010393141,0.6500464917278844,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,3,0.3499535082721156,0.12888414385633107,0.7789306355842155,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,4,0.2210693644157845,0.08141748858661732,0.8603481241708328,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,5,0.1396518758291672,0.05143229608710577,0.9117804202579386,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,6,0.08821957974206142,0.03249033010859198,0.9442707503665306,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,7,0.05572924963346944,0.020524488130521705,0.9647952384970523,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,8,0.03520476150294773,0.012965538103551787,0.9777607766006041,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,9,0.022239223399395946,0.008190468734012744,0.9859512453346169,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,10,0.014048754665383202,0.005174006473704567,0.9911252518083215,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,11,0.008874748191678635,0.0032684750847978917,0.9943937268931193,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,12,0.005606273106880743,0.0020647305785637454,0.996458457471683,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,13,0.0035415425283169977,0.0013043123326484819,0.9977627698043315,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,14,0.002237230195668516,0.0008239480147004545,0.998586717819032,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,15,0.0014132821809680614,0.0005204967506136319,0.9991072145696456,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,16,0.0008927854303544295,0.00032880334992716853,0.9994360179195727,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,17,0.000563982080427261,0.00020770858376324475,0.999643726503336,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,18,0.0003562734966640162,0.00013121172816058294,0.9997749382314965,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,19,0.0002250617685034333,8.288784842185864e-05,0.9998578260799184,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,20,0.00014217392008157465,5.236113808055869e-05,0.999910187217999,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,21,8.981278200101596e-05,3.3077089504573405e-05,0.9999432643075036,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,22,5.673569249644255e-05,2.0895150300405526e-05,0.999964159457804,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,23,3.5840542196037026e-05,1.3199689350423939e-05,0.9999773591471545,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,24,2.2640852845613087e-05,8.338384574544751e-06,0.9999856975317291,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,25,1.4302468271068336e-05,5.267446488107864e-06,0.9999909649782172,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,26,9.035021782960471e-06,3.327502138697512e-06,0.9999942924803559,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,27,5.707519644262959e-06,2.1020185982019948e-06,0.999996394498954,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,28,3.6055010460609646e-06,1.3278675724357643e-06,0.9999977223665265,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,29,2.2776334736252003e-06,8.388281109570905e-07,0.9999985611946375,9.089086965110038e-07
Denmark,complete,400.0,400 kV,>=350 kV,0.5539775186652566,2.1771134298231014,30,1.4388053626681098e-06,5.29896666157106e-07,0.9999990910913037,9.089086965110038e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,1,1.0,0.09290427557342129,0.09290427557342129,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,2,0.9070957244265787,0.4665820278837346,0.5594863034571559,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,3,0.4405136965428441,0.22658664163966807,0.786072945096824,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,4,0.21392705490317604,0.11003747058670871,0.8961104156835327,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,5,0.10388958431646733,0.053437593873587944,0.9495480095571206,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,6,0.05045199044287939,0.025950945834840408,0.975498955391961,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,7,0.02450104460803898,0.012602580709676757,0.9881015361016378,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,8,0.011898463898362223,0.00612020238317043,0.9942217384848082,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,9,0.005778261515191793,0.0029721592802182217,0.9971938977650264,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,10,0.002806102234973571,0.001443372332143567,0.99863727009717,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,11,0.001362729902830004,0.0007009461784445794,0.9993382162756146,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,12,0.0006617837243854246,0.00034040111074208325,0.9996786173863567,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,13,0.0003213826136433413,0.0001653092915800884,0.9998439266779368,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,14,0.00015607332206325292,8.027929704205993e-05,0.9999242059749788,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,15,7.579402502119299e-05,3.898610581393072e-05,0.9999631920807927,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,16,3.680791920726227e-05,1.893285694490688e-05,0.9999821249377375,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,17,1.787506226235539e-05,9.194380013410432e-06,0.999991319317751,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,18,8.680682248944959e-06,4.465074873644071e-06,0.9999957843926246,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,19,4.215607375300888e-06,2.1683782482525862e-06,0.9999979527708729,9.941976862434466e-07
Estonia,complete,110.0,<200 kV,<200 kV,0.9070957244265787,1.3844539328323329,20,2.047229127048302e-06,1.0530314408048554e-06,0.9999990058023137,9.941976862434466e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,1,1.0,8.659739592076221e-14,8.659739592076221e-14,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,2,0.9999999999999134,0.5406920467876253,0.5406920467877119,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,3,0.4593079532122881,0.2483441573282084,0.7890362041159202,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,4,0.21096379588407974,0.11406644659465974,0.9031026507105799,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,5,0.09689734928942,0.05239162611559648,0.9554942768261764,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,6,0.044505723173823515,0.024063890556620168,0.9795581673827966,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,7,0.020441832617203348,0.011052736317886672,0.9906109037006833,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,8,0.009389096299316675,0.005076609695564091,0.9956875133962474,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,9,0.004312486603752584,0.002331727208527402,0.9980192406047748,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,10,0.0019807593952251823,0.0010709808515982154,0.9990902214563729,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,11,0.000909778543626967,0.0004919100228771723,0.9995821314792501,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,12,0.00041786852074979474,0.00022593818577234335,0.9998080696650224,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,13,0.0001919303349774514,0.00010377520565960166,0.9999118448706821,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,14,8.815512931784974e-05,4.766477730570013e-05,0.9999595096479877,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,15,4.049035201214961e-05,2.1892811304602496e-05,0.9999814024592923,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,16,1.859754070754711e-05,1.0055542350380693e-05,0.9999914580016427,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,17,8.541998357166418e-06,4.618590575393246e-06,0.9999960765922181,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,18,3.923407781773171e-06,2.1213553839096153e-06,0.999998197947602,8.276969984440769e-07
Estonia,complete,330.0,330 kV,300-349 kV,0.9999999999999134,1.2852902598788822,19,1.8020523978635563e-06,9.743553994194796e-07,0.9999991723030015,8.276969984440769e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,1,1.0,0.10408495749478353,0.10408495749478353,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,2,0.8959150425052165,0.4368221303772018,0.5409070878719853,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,3,0.4590929121280147,0.22384035807241762,0.7647474459444029,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,4,0.23525255405559706,0.11470230654001481,0.8794497524844177,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,5,0.12055024751558224,0.05877679627970863,0.9382265487641264,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,6,0.06177345123587361,0.03011893906162357,0.9683454878257499,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,7,0.03165451217425004,0.01543381993603089,0.9837793077617808,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,8,0.01622069223821915,0.007908737998056971,0.9916880457598378,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,9,0.00831195424016218,0.0040526672580835895,0.9957407130179214,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,10,0.0042592869820785905,0.002076704514522781,0.9978174175324442,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,11,0.0021825824675558094,0.0010641637632690024,0.9988815812957133,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,12,0.001118418704286807,0.0005453084476561047,0.9994268897433694,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,13,0.0005731102566307023,0.00027943190075524433,0.9997063216441245,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,14,0.00029367835587545797,0.00014318902906292562,0.9998495106731875,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,15,0.00015048932681253235,7.33742210125895e-05,0.9999228848942001,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,16,7.711510579994285e-05,3.759908384348646e-05,0.9999604839780436,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,17,3.951602195645639e-05,1.926686357088489e-05,0.9999797508416145,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,18,2.0249158385571496e-05,9.87290098355417e-06,0.999989623742598,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,19,1.0376257402017326e-05,5.059161470285305e-06,0.9999946829040683,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,20,5.31709593173202e-06,2.5924614077518544e-06,0.9999972753654761,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,21,2.724634523980166e-06,1.328452588468912e-06,0.9999986038180646,7.154442109176419e-07
Hungary,complete,120.0,<200 kV,<200 kV,0.8959150425052165,1.4956782884367894,22,1.396181935511254e-06,6.807377245936121e-07,0.9999992845557892,7.154442109176419e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,1,1.0,0.3807127007219895,0.3807127007219895,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,2,0.6192872992780105,0.1929207555164878,0.5736334562384773,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,3,0.4263665437615227,0.1328219646120995,0.7064554208505768,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,4,0.2935445791494232,0.09144518554360578,0.7979006063941826,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,5,0.20209939360581744,0.06295812581545498,0.8608587322096376,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,6,0.13914126779036246,0.04334537223181159,0.9042041044414492,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,7,0.09579589555855086,0.029842395553856968,0.9340464999953061,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,8,0.0659535000046939,0.020545874369934818,0.9545923743652409,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,9,0.04540762563475908,0.01414541111028822,0.9687377854755291,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,10,0.03126221452447086,0.009738824051794315,0.9784766095273234,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,11,0.021523390472676544,0.00670497966954281,0.9851815891968663,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,12,0.014818410803133734,0.004616240331469939,0.9897978295283362,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,13,0.010202170471663795,0.003178186340323785,0.9929760158686599,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,14,0.00702398413134001,0.0021881158017187374,0.9951641316703786,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,15,0.004835868329621272,0.0015064726384933923,0.996670604308872,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,16,0.00332939569112788,0.0010371753673853136,0.9977077796762573,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,17,0.0022922203237425664,0.0007140738671408537,0.9984218535433982,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,18,0.0015781464566017127,0.0004916251424471624,0.9989134786858453,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,19,0.0010865213141545503,0.00033847377954599985,0.9992519524653913,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,20,0.0007480475346085504,0.0002330322222128152,0.9994849846876042,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,21,0.0005150153123957352,0.0001604378828465878,0.9996454225704507,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,22,0.0003545774295491474,0.00011045817616066946,0.9997558807466114,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,23,0.00024411925338847795,7.60481780503688e-05,0.9998319289246618,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,24,0.00016807107533810915,5.235760344592596e-05,0.9998842865281077,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,25,0.00011571347189218319,3.604713102771766e-05,0.9999203336591354,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,26,7.966634086446552e-05,2.4817706881321242e-05,0.9999451513660167,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,27,5.484863398314428e-05,1.7086479763773223e-05,0.9999622378457804,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,28,3.776215421937106e-05,1.176368921246157e-05,0.9999740015349928,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,29,2.599846500690949e-05,8.09905760581459e-06,0.9999821005925986,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,30,1.78994074010949e-05,5.5760342625183465e-06,0.9999876766268612,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,31,1.2323373138576554e-05,3.838984683163188e-06,0.9999915156115443,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,32,8.484388455413366e-06,2.643061843544953e-06,0.9999941586733878,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,33,5.841326611868413e-06,1.8196936131162698e-06,0.9999959783670009,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,34,4.0216329987521435e-06,1.2528215537987388e-06,0.9999972311885548,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,35,2.7688114449534047e-06,8.62541822617475e-07,0.9999980937303774,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,36,1.9062696223359297e-06,5.938422702805714e-07,0.9999986875726476,9.035791864071895e-07
Hungary,complete,220.0,220 kV,200-299 kV,0.6192872992780105,2.679026682261654,37,1.3124273520553583e-06,4.088481656481688e-07,0.9999990964208133,9.035791864071895e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,1,1.0,0.1257306950825453,0.1257306950825453,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,2,0.8742693049174547,0.3898300676568402,0.5155607627393854,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,3,0.4844392372606145,0.21600779024806765,0.7315685529874532,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,4,0.26843144701254684,0.11969155106046486,0.851260104047918,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,5,0.14873989595208198,0.06632199412256166,0.9175820981704796,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,6,0.08241790182952032,0.03674951878742924,0.9543316169579089,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,7,0.045668383042091074,0.020363186435737615,0.9746948033936466,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,8,0.02530519660635346,0.01128339568784906,0.9859781990814956,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,9,0.014021800918504398,0.006252214929640484,0.9922304140111361,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,10,0.007769585988863914,0.00346439960166556,0.9956948136128017,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,11,0.004305186387198354,0.0019196500336418646,0.9976144636464436,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,12,0.0023855363535564894,0.001063692609215625,0.9986781562556591,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,13,0.0013218437443408644,0.0005894001234972131,0.9992675563791563,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,14,0.0007324436208436513,0.0003265910682924641,0.9995941474474488,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,15,0.00040585255255118715,0.00018096658218450011,0.9997751140296333,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,16,0.00022488597036668704,0.00010027495252323558,0.9998753889821564,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,17,0.00012461101784345146,5.5563109951900784e-05,0.9999309520921084,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,18,6.904790789155068e-05,3.0787939658327434e-05,0.9999617400317666,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,19,3.8259968233223246e-05,1.705983033032846e-05,0.9999787998620969,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,20,2.1200137902894785e-05,9.452981074064031e-06,0.9999882528431709,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,21,1.1747156828830754e-05,5.237968341792548e-06,0.9999934908115128,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,22,6.509188487038206e-06,2.9023978927554915e-06,0.9999963932094056,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,23,3.6067905942827145e-06,1.6082406341899856e-06,0.9999980014500398,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,24,1.998549960092729e-06,8.911383046120815e-07,0.9999988925883444,6.136251778451838e-07
Hungary,complete,400.0,400 kV,>=350 kV,0.8742693049174547,1.6937771301266689,25,1.1074116554806474e-06,4.937864776354636e-07,0.999999386374822,6.136251778451838e-07
Ireland,complete,110.0,<200 kV,<200 kV,0.7479478879297622,1.7316381172607005,1,1.0,0.2520521120702378,0.2520521120702378,7.15609834906752e-07
Ireland,complete,110.0,<200 kV,<200 kV,0.7479478879297622,1.7316381172607005,2,0.7479478879297622,0.32811974602619715,0.580171858096435,7.15609834906752e-07
Ireland,complete,110.0,<200 kV,<200 kV,0.7479478879297622,1.7316381172607005,3,0.41982814190356504,0.18417580358082936,0.7643476616772644,7.15609834906752e-07
Ireland,complete,110.0,<200 kV,<200 kV,0.7479478879297622,1.7316381172607005,4,0.2356523383227357,0.1033791078880574,0.8677267695653218,7.15609834906752e-07
Ireland,complete,110.0,<200 kV,<200 kV,0.7479478879297622,1.7316381172607005,5,0.13227323043467829,0.05802738329326895,0.9257541528585908,7.15609834906752e-07
Ireland,complete,110.0,<200 kV,<200 kV,0.7479478879297622,1.7316381172607005,6,0.07424584714140933,0.03257115756415749,0.9583253104227483,7.15609834906752e-07
Ireland,complete,110.0,<200 kV,<200 kV,0.7479478879297622,1.7316381172607005,7,0.041674689577251844,0.018282408146986576,0.9766077185697348,7.15609834906752e-07
